datetime;open;close;hma8;hma13;hma21;hma34;hma55;hma89;hma116;hma144;hma188;hma233;hma377;atr;adx;choppiness;fast_hma_spread;fast_hma_spread_atr;trend;event;lateral_filter;lateral_filter_reasons;reversal_cooldown_bars_remaining;last_reversal_fast_hmas_crossed;fast_hma_alignment;fast_hma_up_count;fast_hma_down_count;fast_hma_aligned_up;fast_hma_aligned_down;crossed_hmas;up_touched_hmas;down_touched_hmas;crossed_all_up;crossed_all_down;crossed_history;crossed_up;crossed_down;crossed_free_up;crossed_free_down;possivel_reversa;hma8_dir;hma8_angle_degrees;hma8_angle_percent;hma13_dir;hma13_angle_degrees;hma13_angle_percent;hma21_dir;hma21_angle_degrees;hma21_angle_percent
2026-05-19 08:00:00;4542,82000;4541,91000;4539,32287;4538,33466;4537,56588;4546,52210;4560,63427;4563,68837;4564,33846;4562,13013;4548,99347;4532,75227;4512,53505;9,55112;22,83438;50,37393;1,75699;0,18396;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,21,55,89,116,144,188;;8,13,21,55,89,116,144,188;8,13,21,89,116;8,13,21,34,55,89,116,144,188;8,13,21;;;;;False;UP;-12,30000;27.33%;DOWN;-10,06000;22.35%;DOWN;-20,26000;45.02%
2026-05-19 08:20:00;4542,03000;4539,85000;4539,70044;4537,64389;4536,36862;4543,38606;4558,28151;4562,47888;4563,60271;4561,82293;4549,24672;4533,17165;4512,32251;9,68389;23,83215;44,94518;3,33182;0,34406;DOWNTREND;;False;;0;8;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,21,55,89,116,144,188;;8,13,21,55,89,116,144,188;8,13,21,89,116;8,13,21,34,55,89,116,144,188;8,13,21;;;;;False;UP;-6,43000;14.28%;DOWN;-9,53000;21.18%;DOWN;-18,38000;40.85%
2026-05-19 08:40:00;4539,69000;4540,78000;4540,05396;4537,65524;4535,74146;4540,75916;4555,88412;4561,26225;4562,82544;4561,45542;4549,45418;4533,55397;4512,09824;9,80290;24,44114;44,86649;4,31250;0,43992;UPTREND;REVERSAL_TO_HMA8;False;;0;8;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;;;;8,34;;8;8,34;;8,34;;False;UP;-0,68000;1.51%;UP;-7,98000;17.72%;DOWN;-16,00000;35.55%
2026-05-19 09:00:00;4540,83000;4550,14000;4543,93137;4540,21127;4536,57365;4539,14861;4553,76626;4560,17674;4562,10596;4561,10104;4549,66732;4533,93429;4511,88099;10,29484;24,01804;45,56060;7,35772;0,71470;UPTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,188;8,188;;8,34,188;;8,188;8,188;;188;;False;UP;6,94000;15.41%;UP;-2,90000;6.45%;UP;-12,02000;26.7%
2026-05-19 09:20:00;4550,05000;4552,23000;4549,19530;4544,30331;4538,54622;4538,47619;4551,97688;4559,24292;4561,45955;4560,77805;4549,89934;4534,32041;4511,67686;10,20663;23,07308;53,67528;10,64907;1,04335;UPTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,55,188;8,55,188;;8,34,55,188;;8,188;55;;55;;False;UP;13,59000;30.21%;UP;3,38000;7.52%;UP;-8,48000;18.85%
2026-05-19 09:40:00;4552,07000;4548,01000;4551,43867;4547,52717;4540,72420;4538,29626;4550,36265;4558,39917;4560,84424;4560,46112;4550,13217;4534,70150;4511,48157;10,16973;22,39472;54,89858;10,71447;1,05356;UPTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,55,188;8,55,188;;8,34,55,188;8,55,188;8,188;;8,55,188;;8,55,188;True;UP;16,10000;35.77%;UP;7,82000;17.37%;UP;-5,49000;12.2%
2026-05-19 10:00:00;4548,06000;4548,66000;4551,55459;4549,56891;4542,95916;4538,50000;4548,92278;4557,63897;4560,26953;4560,15287;4550,37064;4535,08338;4511,29784;10,23404;21,39189;58,64413;8,59543;0,83989;UPTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,55,188;8,13,55,188;;8,13,34,55,188;8,55,188;8,13,188;13;;13;;False;UP;15,69000;34.87%;UP;10,37000;23.04%;UP;-2,60000;5.78%
2026-05-19 10:20:00;4548,80000;4543,13000;4548,29291;4549,51217;4544,32811;4538,67261;4547,50230;4556,86944;4559,67876;4559,81957;4550,58896;4535,45025;4511,11798;10,02661;20,66691;63,02697;5,18407;0,51703;DOWNTREND;REVERSAL_TO_HMA21;False;;2;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;;8,21,55;8,55;;8,21,55;;8,21,55;False;DOWN;6,21000;13.79%;DOWN;11,16000;24.8%;UP;-0,20000;0.44%
2026-05-19 10:40:00;4543,24000;4557,19000;4549,87919;4551,21750;4546,53212;4539,55780;4546,49380;4556,26984;4559,19749;4559,55674;4550,85283;4535,84996;4510,96551;10,58756;19,71274;59,61822;4,68538;0,44254;DOWNTREND;;False;;1;8,21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;;;;8,13,21,55,89,188;8,21,55;8,13,21,55,188;8,13,21,55,89,188;;8,13,21,55,89,188;;False;UP;0,93000;2.06%;UP;12,05000;26.78%;UP;2,57000;5.7%
2026-05-19 11:00:00;4558,70000;4544,25000;4549,28446;4550,75872;4547,82936;4540,29059;4545,47946;4555,63999;4558,69127;4559,27668;4551,10189;4536,23827;4510,82070;11,01059;18,82672;61,86921;2,92937;0,26605;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;8,13,21,55,89,116,188;;8,13,21,55,89,116,188;8,13,21,55,89,188;8,13,21,55,89,116,188;8,13,21,55,89,116,188;;8,13,21,55,89,116,188;;13,21,89,116,188;False;DOWN;-2,80000;6.22%;DOWN;9,07000;20.16%;UP;4,42000;9.83%
2026-05-19 11:20:00;4544,26000;4543,18000;4546,17907;4548,92458;4548,25497;4540,87607;4544,44245;4554,96044;4558,15027;4558,97130;4551,33107;4536,61294;4510,68348;10,84698;17,83738;61,42056;2,74551;0,25311;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;8,13,21,55,89,116,188;;8,13,21,55,89,116,188;8,13,21,55,89,188;8,13,21,55,89,116,188;8,13,21,55,89,116,188;;;;;False;DOWN;-7,06000;15.69%;DOWN;4,06000;9.03%;UP;5,63000;12.51%
2026-05-19 11:40:00;4543,19000;4542,75000;4543,76850;4546,29673;4547,97443;4541,29587;4543,41991;4554,22190;4557,57068;4558,63857;4551,53625;4536,97471;4510,55416;10,80005;16,69324;62,18274;4,20593;0,38944;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,55,89,116,188;;8,13,21,55,89,116,188;8,13,21,55,89,188;8,13,21,55,89,116,188;8,13,21,55,89,116,188;;;;;False;DOWN;-5,98000;13.29%;DOWN;-1,09000;2.42%;DOWN;6,13000;13.63%
2026-05-19 12:00:00;4542,64000;4539,90000;4540,47870;4543,57303;4546,72172;4541,44019;4542,38433;4553,38748;4556,92819;4558,26154;4551,70071;4537,31438;4510,42909;10,50791;15,68907;62,58649;6,24301;0,59413;DOWNTREND;ADVANCE_HMA34;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55,89,116,188;;8,13,34,55,89,116,188;8,13,21,55,89,188;8,13,21,34,55,89,116,188;8,13,21,55,89,116,188;;8,34,55;;34;False;DOWN;-12,61000;28.02%;DOWN;-5,43000;12.07%;DOWN;5,97000;13.26%
2026-05-19 12:20:00;4539,84000;4539,31000;4538,44667;4541,01232;4544,99846;4541,33207;4541,35992;4552,46784;4556,22481;4557,83857;4551,82167;4537,63027;4510,30789;10,47734;14,93700;64,02619;6,55179;0,62533;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55,89,116,188;;8,13,34,55,89,116,188;8,13,21,55,89,188;8,13,21,34,55,89,116,188;8,13,21,55,89,116,188;;8;;;False;DOWN;-14,50000;32.22%;DOWN;-7,70000;17.11%;DOWN;4,60000;10.22%
2026-05-19 12:40:00;4539,32000;4541,76000;4538,78076;4539,21270;4543,39193;4541,28626;4540,44081;4551,51703;4555,49818;4557,38729;4551,90913;4537,93054;4510,19537;10,19682;14,23865;64,11283;4,61117;0,45222;DOWNTREND;;False;;0;8,21;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,34,55,89,116,188;;8,13,34,55,89,116,188;8,13,21,34,55,89,188;8,13,21,34,55,89,116,188;8,13,21,55,89,116,188;13,34,55;;34,55;;True;UP;-10,28000;22.85%;DOWN;-11,10000;24.67%;DOWN;2,72000;6.05%
2026-05-19 13:00:00;4541,28000;4539,46000;4539,01111;4538,21951;4541,83934;4541,15418;4539,55620;4550,51284;4554,74201;4556,89407;4551,95091;4538,20847;4510,08881;9,91490;13,27256;65,36980;3,61984;0,36509;DOWNTREND;;False;;0;8,21;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,34,55,89,116,188;;8,13,34,55,89,116,188;8,13,21,34,55,89,188;8,13,21,34,55,89,116,188;8,13,21,34,55,89,116,188;;34,55;;34;False;UP;-6,84000;15.2%;DOWN;-11,90000;26.45%;DOWN;0,64000;1.43%
2026-05-19 13:20:00;4539,52000;4540,89000;4539,75080;4538,15272;4540,64577;4541,02909;4538,79755;4549,48610;4553,98250;4556,37483;4551,95415;4538,46999;4509,99074;9,82455;12,55108;65,54431;2,49305;0,25376;DOWNTREND;;False;;0;8,21;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,34,55,89,116,188;;8,13,34,55,89,116,188;8,13,21,34,55,89,188;8,13,21,34,55,89,116,188;8,13,21,34,55,89,116,188;8,21,55;;55;;True;UP;-1,06000;2.36%;DOWN;-10,36000;23.01%;DOWN;-1,35000;3.0%
2026-05-19 13:40:00;4540,93000;4544,65000;4541,96569;4539,38551;4540,19285;4541,11182;4538,27478;4548,48600;4553,26346;4555,86017;4551,93980;4538,72755;4509,90691;10,49065;13,05741;55,97265;2,58017;0,24595;UPTREND;REVERSAL_TO_HMA34;False;;0;8;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;;;;8,34;;8,34;8,34;;34;;False;UP;4,79000;10.65%;UP;-6,27000;13.92%;DOWN;-2,26000;5.02%
2026-05-19 14:00:00;4544,66000;4541,04000;4542,59269;4540,46433;4539,80115;4541,11772;4537,87301;4547,48395;4552,54676;4555,32915;4551,89494;4538,96899;4509,83110;10,60489;12,99439;56,74140;2,79154;0,26323;UPTREND;;False;;0;8;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;;;;8,34;8,34;8,34;;8,34;;8,34;True;UP;5,13000;11.41%;UP;-2,80000;6.22%;DOWN;-3,63000;8.07%
2026-05-19 14:20:00;4541,03000;4538,00000;4541,05754;4540,48332;4539,31648;4540,85005;4537,50331;4546,44928;4551,81627;4554,76682;4551,80896;4539,18702;4509,75846;10,21954;12,93586;55,59917;1,74106;0,17037;DOWNTREND;REVERSAL_TO_HMA233;False;;2;13,21;HMA8:DOWN|HMA13:UP|HMA21:DOWN;1;2;False;True;;;;;13,21,34,233;21,34;;13,21,34,233;;13,21,34,233;False;DOWN;2,87000;6.37%;UP;-0,49000;1.1%;DOWN;-4,76000;10.58%
2026-05-19 14:40:00;4538,00000;4530,75000;4536,27920;4538,15463;4537,97246;4539,96406;4536,96682;4545,29835;4551,00630;4554,13008;4551,65358;4539,36199;4509,67777;10,43601;13,74218;56,15929;1,87543;0,17971;DOWNTREND;ADVANCE_HMA8;False;;1;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,21,55;;8,21,55;;8,13,21,34,55,233;8,21,34,55;;8,21,55;;8,55;False;DOWN;-4,75000;10.56%;DOWN;-0,97000;2.15%;DOWN;-5,63000;12.5%
2026-05-19 15:00:00;4530,58000;4539,90000;4534,86493;4536,96175;4537,10707;4539,14367;4536,53354;4544,18040;4550,21084;4553,49138;4551,47573;4539,52742;4509,60430;11,05486;13,89919;59,04821;2,24215;0,20282;DOWNTREND;;False;;0;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,21,55;;8,21,55;8,13,21,34,55,233;8,13,21,34,55,233;8,21,34,55;8,13,21,34,55,233;;8,13,21,34,55,233;;False;DOWN;-9,12000;20.27%;DOWN;-1,09000;2.41%;DOWN;-5,61000;12.48%
2026-05-19 15:20:00;4539,94000;4542,48000;4537,44219;4537,30051;4537,05413;4538,58827;4536,26773;4543,13465;4549,45306;4552,86870;4551,29433;4539,69368;4509,54209;10,79737;13,95818;56,69087;0,38805;0,03594;DOWNTREND;;False;;0;13,21;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;8,21,55;;8,21,55;8,13,21,34,55,233;8,13,21,34,55,233;8,21,34,55;;;;;False;UP;-6,80000;15.11%;UP;-0,75000;1.67%;DOWN;-5,12000;11.37%
2026-05-19 15:40:00;4542,48000;4537,19000;4538,62217;4537,51718;4537,03397;4538,03925;4536,00728;4542,09126;4548,67944;4552,23018;4551,08748;4539,84383;4509,48328;10,78185;14,50584;69,43550;1,58820;0,14730;DOWNTREND;;False;;0;13,21;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;8,13,21,34,55,89,233;;8,13,21,34,55,89,233;8,13,21,34,55,233;8,13,21,34,55,89,233;8,21,34,55;;8,13,34,89,233;;13,89,233;False;UP;-3,23000;7.18%;UP;-1,65000;3.68%;DOWN;-4,22000;9.39%
2026-05-19 16:00:00;4537,06000;4517,17000;4531,04856;4533,09914;4534,84628;4536,45411;4535,21704;4540,79943;4547,70621;4551,45330;4550,76854;4539,91762;4509,39726;11,61386;16,78892;58,54042;3,79772;0,32700;DOWNTREND;;False;;0;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,55,89,233;;8,13,21,34,55,89,233;8,13,21,34,55,233;8,13,21,34,55,89,233;8,13,21,34,55;;8,13,21,34,55;;13;False;DOWN;-6,42000;14.28%;DOWN;-6,03000;13.41%;DOWN;-4,21000;9.35%
2026-05-19 16:20:00;4517,16000;4483,29000;4507,97356;4519,36576;4527,41846;4532,25682;4533,10303;4538,85610;4546,24780;4550,33872;4550,19615;4539,81262;4509,23284;14,69572;20,63316;33,79231;19,44490;1,32317;DOWNTREND;ADVANCE_HMA377;False;;0;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,233,377;;8,13,21,34,89,233,377;8,13,21,34,55,233;8,13,21,34,55,89,233,377;8,13,21,34,55,377;;8,377;;377;False;DOWN;-24,58000;54.63%;DOWN;-13,47000;29.93%;DOWN;-5,60000;12.45%
2026-05-19 16:40:00;4483,24000;4504,06000;4493,47122;4506,87882;4519,17533;4527,34564;4530,49146;4536,64749;4544,55883;4549,05438;4549,48768;4539,60953;4509,02876;16,56389;24,20281;39,70242;25,70411;1,55182;DOWNTREND;;False;;0;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,233,377;;8,13,21,34,89,233,377;8,13,21,34,55,233;8,13,21,34,55,89,233,377;8,13,21,34,55,377;8;;8;;True;DOWN;-33,57000;74.6%;DOWN;-17,47000;38.82%;DOWN;-7,39000;16.41%
2026-05-19 17:00:00;4503,75000;4494,97000;4487,11141;4495,92993;4510,38521;4521,67106;4527,28997;4534,13027;4542,59507;4547,56869;4548,61702;4539,28828;4508,77390;16,95575;27,15730;41,57408;23,27381;1,37262;DOWNTREND;;False;;0;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,233,377;;8,13,21,34,89,233,377;8,13,21,34,55,233;8,13,21,34,55,89,233,377;8,13,21,34,55,377;;13;;;False;DOWN;-37,22000;82.7%;DOWN;-21,97000;48.81%;DOWN;-9,97000;22.16%
2026-05-19 17:20:00;4495,32000;4489,74000;4484,03781;4487,41067;4501,88805;4515,53661;4523,52346;4531,31983;4540,36033;4545,87774;4547,57872;4538,84290;4508,46522;16,76677;30,08999;42,73986;17,85024;1,06462;DOWNTREND;;False;;0;13,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,89,233,377;;8,13,21,34,89,233,377;8,13,21,34,55,233;8,13,21,34,55,89,233,377;8,13,21,34,55,377;;13;;;False;DOWN;-35,03000;77.84%;DOWN;-26,38000;58.62%;DOWN;-12,74000;28.31%
2026-05-19 17:40:00;4489,84000;4494,12000;4486,95820;4482,28585;4495,04162;4509,75648;4519,52491;4528,36089;4537,94775;4544,04264;4546,41188;4538,29913;4508,11444;16,39129;32,81320;43,51015;12,75577;0,77820;DOWNTREND;;False;;0;13,21;HMA8:UP|HMA13:DOWN|HMA21:DOWN;1;2;False;True;8,13,21,34,89,233,377;;8,13,21,34,89,233,377;8,13,21,34,55,233;8,13,21,34,55,89,233,377;8,13,21,34,55,377;;;;;False;UP;-17,77000;39.49%;DOWN;-29,32000;65.15%;DOWN;-15,12000;33.59%
2026-05-19 18:00:00;4494,10000;4500,57000;4492,36376;4482,70893;4490,17306;4504,92637;4515,66455;4525,40344;4535,46054;4542,13630;4545,16341;4537,68842;4507,73612;16,29477;34,40289;44,42534;9,65483;0,59251;UPTREND;REVERSAL_TO_HMA21;False;;0;21;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;;;;21;;;21;;21;;False;UP;-0,97000;2.16%;UP;-27,27000;60.59%;DOWN;-16,35000;36.33%
2026-05-19 18:20:00;4500,54000;4503,11000;4498,53324;4487,40092;4487,45001;4500,94559;4512,16271;4522,54005;4532,95031;4540,19909;4543,86165;4537,02755;4507,33798;16,09871;35,56622;43,62450;11,13232;0,69150;UPTREND;;False;;0;21;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;34;34;;21,34;;;34;;34;;False;UP;10,06000;22.35%;UP;-18,31000;40.69%;DOWN;-17,14000;38.09%
2026-05-19 18:40:00;4502,93000;4508,38000;4505,35000;4493,85706;4487,14716;4498,09532;4509,21858;4519,89492;4530,50236;4538,28284;4542,54438;4536,34155;4506,93164;15,59237;36,41958;43,55335;18,20284;1,16742;UPTREND;ADVANCE_HMA377;False;;0;21;HMA8:UP|HMA13:UP|HMA21:DOWN;2;1;True;False;8,34,377;8,34,377;;8,21,34,377;;8;8,377;;8,377;;False;UP;18,87000;41.92%;UP;-7,92000;17.61%;DOWN;-17,75000;39.44%
2026-05-19 19:00:00;4508,46000;4500,40000;4506,60161;4498,58364;4487,81912;4495,73935;4506,51099;4517,39540;4528,07757;4536,34822;4541,18705;4535,61202;4506,50708;15,47006;37,39405;44,80055;18,78249;1,21412;UPTREND;;False;;0;21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,34,377;8,34,377;;8,21,34,377;8,55,377;8;;8,55,377;;8,55,377;True;UP;17,61000;39.14%;UP;1,64000;3.64%;UP;-17,65000;39.22%
2026-05-19 19:20:00;4500,40000;4508,80000;4507,70735;4503,29161;4490,22907;4494,22124;4504,28030;4515,17536;4525,79148;4534,46728;4539,83897;4534,87294;4506,08117;15,23791;37,98845;44,65451;17,47828;1,14703;UPTREND;;False;;0;21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,34,55,377;8,13,34,55,377;;8,13,21,34,55,377;8,55,377;8,13;8,13,55,377;;13,55,377;;False;UP;14,13000;31.4%;UP;9,85000;21.9%;UP;-16,32000;36.27%
2026-05-19 19:40:00;4508,90000;4507,70000;4508,73737;4506,90899;4493,66838;4493,31109;4502,42602;4513,17453;4523,64377;4532,64851;4538,50619;4534,12625;4505,65472;14,49306;38,54038;42,56812;15,06899;1,03974;UPTREND;;False;;0;21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,34,55,377;8,13,34,55,377;;8,13,21,34,55,377;8,55,377;8,13;;8;;8;True;UP;9,98000;22.18%;UP;15,81000;35.13%;UP;-13,11000;29.13%
2026-05-19 20:00:00;4507,70000;4508,33000;4508,91717;4509,40568;4497,30711;4492,95248;4500,90066;4511,38722;4521,61962;4530,90920;4537,20411;4533,37751;4505,23151;13,82856;38,81215;42,58447;12,09857;0,87490;UPTREND;;False;;0;21;HMA8:UP|HMA13:UP|HMA21:UP;3;0;True;False;8,13,34,55,377;8,13,34,55,377;;8,13,21,34,55,377;8,13,55,377;8,13;;13;;13;True;UP;3,69000;8.2%;UP;17,84000;39.64%;UP;-8,99000;19.97%
2026-05-19 20:20:00;4507,91000;4506,80000;4508,79176;4510,13985;4500,72416;4492,97829;4499,59597;4509,76454;4519,70340;4529,24256;4535,93627;4532,62763;4504,81180;13,19723;39,21582;46,13079;9,41569;0,71346;UPTREND;;False;;0;21;HMA8:DOWN|HMA13:UP|HMA21:UP;2;1;True;False;8,13,34,55,377;8,13,34,55,377;;8,13,21,34,55,377;8,13,55,377;8,13;;;;;False;DOWN;2,38000;5.28%;UP;16,02000;35.61%;UP;-4,19000;9.3%
2026-05-19 20:40:00;4506,86000;4500,86000;4505,64063;4508,56357;4502,86450;4493,02988;4498,31654;4508,19297;4517,83294;4527,59678;4534,67956;4531,86501;4504,38880;12,80886;39,84263;54,36846;5,69908;0,44493;DOWNTREND;REVERSAL_TO_HMA21;False;;2;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;;8,21,377;8,377;;8,21,377;;8,21,377;False;DOWN;-2,31000;5.13%;DOWN;10,83000;24.07%;UP;0,44000;0.97%
2026-05-19 21:00:00;4500,87000;4499,68000;4501,64576;4505,90005;4503,75141;4493,05679;4497,03638;4506,64366;4515,99148;4525,96578;4533,42293;4531,09395;4503,96346;12,18537;40,42467;53,43049;4,25430;0,34913;DOWNTREND;;False;;1;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:UP;1;2;False;True;;;;;8,21,377;8,377;;;;;False;DOWN;-8,28000;18.4%;DOWN;5,71000;12.7%;UP;4,09000;9.09%
2026-05-19 21:20:00;4499,64000;4499,86000;4499,03080;4502,91800;4503,72047;4493,20922;4495,79065;4505,11981;4514,17911;4524,34883;4532,16899;4530,31921;4503,53837;11,79999;41,33427;60,16947;4,68967;0,39743;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;;;;8;8,21,377;8,377;8;;8;;False;DOWN;-11,83000;26.29%;DOWN;-0,30000;0.67%;DOWN;6,55000;14.55%
2026-05-19 21:40:00;4499,86000;4493,56000;4495,49830;4499,13831;4502,44397;4493,23827;4494,40950;4503,53861;4512,34399;4522,70082;4530,88789;4529,51724;4503,10657;11,70570;42,34138;59,12333;6,94567;0,59336;DOWNTREND;ADVANCE_HMA55;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,55;;8,13,55;8;8,13,21,55,377;8,13,55,377;;8,13,55;;13,55;False;DOWN;-15,85000;35.22%;DOWN;-6,31000;14.03%;DOWN;7,30000;16.22%
2026-05-19 22:00:00;4493,46000;4492,77000;4492,57261;4495,30164;4500,44056;4493,21268;4492,94132;4501,90903;4510,49314;4521,01767;4529,57504;4528,68812;4502,67066;11,26315;43,27654;59,18314;7,86794;0,69856;DOWNTREND;ADVANCE_HMA34;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34;;8,13,34;8;8,13,21,34,55,377;8,13,34,55,377;;8,34,55;;34;False;DOWN;-16,18000;35.95%;DOWN;-11,79000;26.2%;DOWN;6,73000;14.96%
2026-05-19 22:20:00;4492,73000;4487,60000;4489,10452;4491,14154;4497,60512;4492,80671;4491,31239;4500,17096;4508,59724;4519,27116;4528,20805;4527,81629;4502,22591;10,98578;44,49063;56,92240;8,50061;0,77378;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55;;8,13,34,55;8;8,13,21,34,55,377;8,13,34,55,377;;8,13,55;;;False;DOWN;-15,93000;35.4%;DOWN;-16,08000;35.73%;DOWN;5,09000;11.31%
2026-05-19 22:40:00;4487,59000;4483,34000;4484,62919;4486,83706;4493,89062;4491,88511;4489,50462;4498,29968;4506,63248;4517,44315;4526,77280;4526,88953;4501,76791;10,74466;45,82514;48,80480;9,26143;0,86196;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55;;8,13,34,55;8;8,13,21,34,55,377;8,13,34,55,377;;8,13;;;False;DOWN;-18,53000;41.17%;DOWN;-18,62000;41.39%;DOWN;1,95000;4.34%
2026-05-19 23:00:00;4483,41000;4485,39000;4482,48215;4483,52620;4490,18445;4490,69118;4487,68477;4496,36111;4504,64262;4515,56025;4525,28722;4525,91802;4501,29980;10,41432;47,07611;45,93170;7,70230;0,73959;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55;;8,13,34,55;8,13;8,13,21,34,55,377;8,13,34,55,377;8,13;;8,13;;True;DOWN;-17,35000;38.56%;DOWN;-19,70000;43.78%;DOWN;-1,92000;4.26%
2026-05-19 23:20:00;4485,41000;4483,36000;4481,51080;4481,08785;4486,61042;4489,22124;4485,86867;4494,36262;4502,62890;4513,61976;4523,75136;4524,89956;4500,81981;10,02687;47,97380;44,46430;5,52256;0,55078;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55;;8,13,34,55;8,13;8,13,21,34,55,377;8,13,34,55,377;;13;;;False;DOWN;-15,42000;34.26%;DOWN;-19,94000;44.32%;DOWN;-6,09000;13.53%
2026-05-19 23:40:00;4483,25000;4481,80000;4480,82461;4479,47505;4483,42250;4487,50859;4484,08474;4492,31947;4500,59870;4511,62820;4522,16512;4523,83442;4500,32636;9,50781;48,89805;40,08162;3,94745;0,41518;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,34,55;;8,13,34,55;8,13;8,13,21,34,55,377;8,13,34,55,377;;;;;False;DOWN;-12,28000;27.29%;DOWN;-19,02000;42.26%;DOWN;-10,31000;22.92%
2026-05-20 01:00:00;4482,46000;4480,21000;4480,13306;4478,21145;4480,68028;4485,63968;4482,35710;4490,24440;4498,56092;4509,59177;4520,53260;4522,72437;4499,81755;9,37725;49,95098;36,51037;2,46883;0,26328;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,55;;8,13,21,34,55;8,13;8,13,21,34,55,377;8,13,21,34,55,377;;8,21,55;;21;False;DOWN;-6,84000;15.19%;DOWN;-16,90000;37.55%;DOWN;-13,31000;29.58%
2026-05-20 01:20:00;4480,39000;4480,81000;4479,64094;4477,69002;4478,50061;4483,77240;4480,76354;4488,18181;4496,53976;4507,53228;4518,86847;4521,57671;4499,29545;9,30102;50,96348;37,28867;1,95093;0,20975;DOWNTREND;;False;;0;8,21;HMA8:DOWN|HMA13:DOWN|HMA21:DOWN;0;3;False;True;8,13,21,34,55;;8,13,21,34,55;8,13,21,55;8,13,21,34,55,377;8,13,21,34,55,377;21,55;;21,55;;True;DOWN;-4,37000;9.7%;DOWN;-13,55000;30.12%;DOWN;-15,19000;33.75%
