datetime;fast_tf;slow_tf;period;hma_value;fast_close;direction
2026-06-23 15:10:00;M5;120;21;4116,61262;4114,05000;DOWN
2026-06-23 16:05:00;M5;120;21;4108,19561;4116,43000;UP
2026-06-23 18:05:00;M5;120;89;4128,00207;4123,67000;DOWN
2026-06-23 20:05:00;M5;120;34;4128,36080;4132,39000;UP
2026-06-23 22:15:00;M5;120;89;4119,30399;4117,68000;DOWN
2026-06-24 03:05:00;M5;120;34;4108,57624;4110,23000;UP
2026-06-24 02:30:00;M5;120;21;4096,27043;4095,03000;DOWN
2026-06-24 04:25:00;M5;120;21;4090,76140;4098,47000;UP
2026-06-24 04:05:00;M5;120;34;4099,95370;4077,22000;DOWN
2026-06-24 06:05:00;M5;120;21;4083,27539;4058,42000;DOWN
2026-06-24 08:30:00;M5;120;21;4077,30811;4082,06000;UP
2026-06-24 10:55:00;M5;120;34;4075,82915;4074,79000;DOWN
2026-06-24 12:05:00;M5;120;34;4069,07946;4069,84000;UP
2026-06-24 12:55:00;M5;120;21;4065,86952;4064,58000;DOWN
2026-06-24 14:50:00;M5;120;21;4051,94008;4054,60000;UP
2026-06-24 14:05:00;M5;120;34;4059,32837;4049,17000;DOWN
2026-06-24 16:05:00;M5;120;21;4035,89620;3977,10000;DOWN
2026-06-24 20:05:00;M5;120;21;4004,14650;4006,84000;UP
2026-06-24 22:05:00;M5;120;21;3992,03183;3976,77000;DOWN
2026-06-25 01:00:00;M5;120;21;3982,72012;4007,50000;UP
2026-06-25 02:05:00;M5;120;34;3993,85028;3993,75000;DOWN
2026-06-25 04:05:00;M5;120;34;3985,11084;3991,23000;UP
2026-06-25 05:05:00;M5;120;21;3969,53434;3965,75000;DOWN
2026-06-25 06:05:00;M5;120;21;3966,51766;3973,37000;UP
2026-06-25 06:05:00;M5;120;34;3978,09259;3973,37000;DOWN
2026-06-25 08:05:00;M5;120;34;3971,56550;3999,20000;UP
2026-06-25 10:05:00;M5;120;55;3986,06195;3984,79000;DOWN
2026-06-25 12:05:00;M5;120;55;3979,22259;3991,30000;UP
2026-06-25 15:40:00;M5;120;89;4002,59609;4005,29000;UP
2026-06-26 02:05:00;M5;120;21;4025,34634;4022,75000;DOWN
2026-06-26 05:40:00;M5;120;34;3995,04539;3992,28000;DOWN
2026-06-26 06:40:00;M5;120;34;3998,79047;4000,25000;UP
2026-06-26 09:55:00;M5;120;21;4025,93658;4032,11000;UP
2026-06-26 11:00:00;M5;120;21;4026,99141;4026,50000;DOWN
2026-06-26 12:05:00;M5;120;21;4031,25967;4038,59000;UP
2026-06-26 16:05:00;M5;120;21;4046,38233;4044,61000;DOWN
2026-06-26 18:05:00;M5;120;21;4057,49275;4081,00000;UP
2026-06-26 22:00:00;M5;120;21;4066,94497;4065,37000;DOWN
2026-06-26 23:50:00;M5;120;21;4076,75675;4081,13000;UP
2026-06-29 01:15:00;M5;120;34;4066,02751;4060,23000;DOWN
2026-06-29 08:30:00;M5;120;55;4046,11804;4045,37000;DOWN
2026-06-29 10:05:00;M5;120;55;4050,75932;4059,53000;UP
2026-06-29 12:05:00;M5;120;55;4054,21472;4053,00000;DOWN
2026-06-29 22:10:00;M5;120;89;4009,55526;4008,26000;DOWN
2026-06-30 01:00:00;M5;120;21;4015,47414;4018,56000;UP
2026-06-30 03:00:00;M5;120;89;4011,03513;4008,43000;DOWN
2026-06-30 07:30:00;M5;120;21;3985,33694;3996,23000;UP
2026-06-30 09:25:00;M5;120;34;4006,77077;4012,01000;UP
2026-06-30 08:15:00;M5;120;21;3982,35621;3980,67000;DOWN
2026-06-30 10:05:00;M5;120;21;3983,54400;4027,89000;UP
2026-06-30 12:05:00;M5;120;55;4030,06643;4018,74000;DOWN
2026-06-30 14:05:00;M5;120;55;4027,02095;4031,01000;UP
2026-06-30 15:55:00;M5;120;89;4010,51662;4010,17000;DOWN
2026-06-30 16:05:00;M5;120;89;4011,17895;4023,44000;UP
2026-06-30 16:05:00;M5;120;55;4024,86278;4023,44000;DOWN
2026-06-30 18:05:00;M5;120;55;4023,07476;4035,20000;UP
2026-06-30 23:25:00;M5;120;89;4013,83372;4012,89000;DOWN
2026-07-01 01:05:00;M5;120;55;4015,14534;4017,05000;UP
2026-07-01 02:10:00;M5;120;89;4014,91876;4014,07000;DOWN
2026-07-01 12:30:00;M5;120;21;3979,93924;3980,18000;UP
2026-07-01 14:05:00;M5;120;89;4005,89462;4010,39000;UP
2026-07-01 22:55:00;M5;120;21;4041,10642;4038,70000;DOWN
2026-07-02 04:00:00;M5;120;21;4057,58549;4065,04000;UP
2026-07-02 04:15:00;M5;120;21;4063,89163;4060,64000;DOWN
2026-07-02 06:50:00;M5;120;21;4069,23165;4072,02000;UP
2026-07-02 08:05:00;M5;120;21;4073,89794;4058,22000;DOWN
2026-07-02 11:50:00;M5;120;21;4077,48574;4078,32000;UP
2026-07-02 13:45:00;M5;120;34;4063,27024;4061,77000;DOWN
2026-07-02 15:30:00;M5;120;21;4084,30421;4127,18000;UP
2026-07-02 19:30:00;M5;120;21;4105,15210;4103,02000;DOWN
2026-07-02 20:05:00;M5;120;21;4116,03793;4116,76000;UP
2026-07-02 22:20:00;M5;120;34;4111,35904;4108,97000;DOWN
2026-07-03 01:00:00;M5;120;34;4118,89535;4125,58000;UP
2026-07-03 03:45:00;M5;120;21;4139,28662;4140,98000;UP
2026-07-03 02:10:00;M5;120;34;4126,30506;4125,37000;DOWN
2026-07-03 04:05:00;M5;120;34;4135,72720;4172,46000;UP
2026-07-03 08:35:00;M5;120;21;4174,25743;4174,17000;DOWN
2026-07-03 11:10:00;M5;120;21;4183,62176;4183,99000;UP
2026-07-03 12:15:00;M5;120;34;4176,54586;4175,92000;DOWN
2026-07-03 14:20:00;M5;120;34;4184,30233;4184,84000;UP
2026-07-03 16:45:00;M5;120;55;4165,04914;4164,95000;DOWN
2026-07-03 19:50:00;M5;120;55;4172,87581;4175,07000;UP
2026-07-06 01:05:00;M5;120;55;4180,08731;4179,92000;DOWN
2026-07-06 02:25:00;M5;120;21;4196,41656;4200,35000;UP
2026-07-06 04:05:00;M5;120;55;4191,94895;4181,00000;DOWN
2026-07-06 08:05:00;M5;120;89;4153,60462;4153,37000;DOWN
2026-07-06 10:40:00;M5;120;89;4158,70918;4163,48000;UP
2026-07-06 12:05:00;M5;120;89;4163,35682;4150,17000;DOWN
2026-07-06 18:25:00;M5;120;21;4146,83150;4150,48000;UP
2026-07-07 01:00:00;M5;120;34;4164,37867;4164,66000;UP
2026-07-07 02:55:00;M5;120;34;4161,50577;4157,38000;DOWN
2026-07-07 11:10:00;M5;120;21;4136,49329;4136,92000;UP
2026-07-07 12:05:00;M5;120;21;4133,12310;4126,54000;DOWN
2026-07-07 14:15:00;M5;120;21;4134,64922;4140,90000;UP
2026-07-07 16:05:00;M5;120;55;4167,14492;4162,56000;DOWN
2026-07-07 18:50:00;M5;120;34;4138,07536;4137,93000;DOWN
2026-07-07 20:05:00;M5;120;21;4139,94612;4145,65000;UP
2026-07-07 22:05:00;M5;120;34;4135,52850;4111,22000;DOWN
2026-07-08 03:35:00;M5;120;21;4121,95646;4122,76000;UP
2026-07-08 06:00:00;M5;120;34;4122,08140;4125,67000;UP
2026-07-08 04:05:00;M5;120;21;4116,39077;4104,02000;DOWN
2026-07-08 06:05:00;M5;120;21;4113,34737;4127,16000;UP
2026-07-08 11:15:00;M5;120;34;4111,57250;4088,72000;DOWN
2026-07-08 15:45:00;M5;120;21;4080,19870;4082,36000;UP
2026-07-08 16:25:00;M5;120;21;4067,55277;4066,70000;DOWN
2026-07-08 19:50:00;M5;120;21;4058,51925;4062,40000;UP
2026-07-08 20:25:00;M5;120;34;4072,13792;4073,03000;UP
2026-07-08 22:05:00;M5;120;55;4087,04745;4089,23000;UP
2026-07-09 01:00:00;M5;120;55;4081,76485;4073,74000;DOWN
2026-07-09 02:25:00;M5;120;55;4077,09041;4077,51000;UP
2026-07-09 04:25:00;M5;120;55;4072,71230;4066,68000;DOWN
2026-07-09 06:15:00;M5;120;21;4057,13244;4055,73000;DOWN
2026-07-09 08:05:00;M5;120;21;4063,64377;4068,11000;UP
2026-07-09 10:25:00;M5;120;89;4107,63969;4108,98000;UP
2026-07-09 12:40:00;M5;120;89;4104,06471;4103,81000;DOWN
2026-07-09 14:05:00;M5;120;89;4100,99346;4102,46000;UP
2026-07-09 22:05:00;M5;120;21;4126,73596;4123,52000;DOWN
2026-07-10 04:35:00;M5;120;34;4117,32619;4112,71000;DOWN
2026-07-10 06:05:00;M5;120;34;4121,91188;4131,52000;UP
2026-07-10 08:05:00;M5;120;34;4125,13550;4114,02000;DOWN
2026-07-10 11:45:00;M5;120;55;4096,75326;4095,74000;DOWN
2026-07-10 12:10:00;M5;120;55;4099,24191;4100,70000;UP
2026-07-10 14:25:00;M5;120;55;4101,32823;4100,20000;DOWN
2026-07-10 16:05:00;M5;120;55;4102,90495;4105,61000;UP
2026-07-10 16:25:00;M5;120;89;4093,04431;4087,27000;DOWN
2026-07-10 18:20:00;M5;120;21;4104,65458;4105,62000;UP
2026-07-10 18:05:00;M5;120;55;4104,35817;4098,51000;DOWN
2026-07-10 20:20:00;M5;120;55;4105,62361;4105,70000;UP
2026-07-10 20:55:00;M5;120;21;4100,63516;4100,59000;DOWN
2026-07-10 22:05:00;M5;120;21;4099,74118;4101,34000;UP
2026-07-10 22:05:00;M5;120;55;4107,22492;4101,34000;DOWN
2026-07-13 01:05:00;M5;120;89;4091,15378;4090,42000;DOWN
2026-07-13 04:35:00;M5;120;21;4085,32165;4087,38000;UP
2026-07-13 06:05:00;M5;120;21;4077,60258;4061,47000;DOWN
2026-07-13 08:05:00;M5;120;21;4069,72822;4070,90000;UP
2026-07-13 10:05:00;M5;120;21;4064,38971;4058,33000;DOWN
2026-07-13 12:05:00;M5;120;21;4059,77697;4073,94000;UP
2026-07-13 14:50:00;M5;120;21;4056,70609;4056,52000;DOWN
2026-07-13 16:05:00;M5;120;21;4049,27414;4063,31000;UP
2026-07-13 18:05:00;M5;120;34;4053,61767;4014,11000;DOWN
2026-07-14 01:00:00;M5;120;21;4000,93268;4001,55000;UP
2026-07-14 03:15:00;M5;120;21;3993,58832;3987,83000;DOWN
2026-07-14 04:05:00;M5;120;21;3989,18130;3995,00000;UP
2026-07-14 08:30:00;M5;120;55;4024,73337;4028,58000;UP
2026-07-14 11:00:00;M5;120;55;4019,31448;4018,72000;DOWN
2026-07-14 12:05:00;M5;120;55;4014,67376;4021,16000;UP
2026-07-14 15:30:00;M5;120;89;4037,04063;4095,84000;UP
2026-07-14 21:35:00;M5;120;21;4053,27703;4053,04000;DOWN
2026-07-15 05:15:00;M5;120;89;4031,08419;4030,22000;DOWN
2026-07-15 06:05:00;M5;120;89;4030,16389;4036,65000;UP
2026-07-15 08:10:00;M5;120;89;4028,98011;4026,08000;DOWN
2026-07-15 10:05:00;M5;120;89;4027,61089;4029,38000;UP
2026-07-15 10:35:00;M5;120;55;4021,00029;4020,47000;DOWN
2026-07-15 12:05:00;M5;120;55;4021,40440;4032,45000;UP
2026-07-15 15:00:00;M5;120;21;4040,78776;4040,99000;UP
2026-07-15 18:10:00;M5;120;34;4050,74738;4044,08000;DOWN
2026-07-15 20:25:00;M5;120;21;4043,69612;4047,52000;UP
2026-07-15 22:30:00;M5;120;34;4052,96199;4049,62000;DOWN
2026-07-16 01:00:00;M5;120;34;4053,75087;4060,98000;UP
2026-07-16 03:50:00;M5;120;34;4053,72556;4053,31000;DOWN
2026-07-16 04:20:00;M5;120;55;4040,77962;4037,69000;DOWN
2026-07-16 10:25:00;M5;120;89;4024,55045;4024,47000;DOWN
2026-07-16 12:05:00;M5;120;89;4024,43199;4036,41000;UP
2026-07-16 14:35:00;M5;120;21;4029,82524;4030,77000;UP
2026-07-16 15:20:00;M5;120;89;4023,74603;4020,92000;DOWN
2026-07-16 16:05:00;M5;120;55;4039,16624;3983,92000;DOWN
2026-07-16 18:25:00;M5;120;21;4010,15637;4011,35000;UP
2026-07-16 20:05:00;M5;120;21;3999,24070;3987,78000;DOWN
2026-07-17 02:05:00;M5;120;21;3974,43235;3978,50000;UP
2026-07-17 04:05:00;M5;120;34;3989,04146;3990,76000;UP
2026-07-17 07:40:00;M5;120;34;3983,33257;3981,85000;DOWN
2026-07-17 08:10:00;M5;120;34;3979,45328;3979,55000;UP
2026-07-17 10:05:00;M5;120;55;3997,82348;3994,97000;DOWN
2026-07-17 12:05:00;M5;120;55;3994,64658;3995,83000;UP
2026-07-17 14:05:00;M5;120;89;3999,23835;3991,46000;DOWN
2026-07-17 16:35:00;M5;120;21;3979,06517;3993,69000;UP
2026-07-20 01:00:00;M5;120;21;4003,54478;3996,46000;DOWN
2026-07-20 03:55:00;M5;120;21;4007,00952;4008,46000;UP
2026-07-20 02:10:00;M5;120;89;3992,49632;3991,06000;DOWN
2026-07-20 04:05:00;M5;120;89;3992,05607;4016,51000;UP
2026-07-20 04:10:00;M5;120;21;4011,00320;4009,98000;DOWN
2026-07-20 06:05:00;M5;120;21;4014,97517;4020,48000;UP
2026-07-20 08:05:00;M5;120;21;4017,23200;4015,85000;DOWN
2026-07-20 10:40:00;M5;120;21;4019,37849;4020,97000;UP
2026-07-20 10:15:00;M5;120;34;4004,13943;4003,75000;DOWN
2026-07-20 12:05:00;M5;120;34;4008,28283;4017,90000;UP
2026-07-20 12:05:00;M5;120;21;4021,30425;4017,90000;DOWN
2026-07-20 14:05:00;M5;120;21;4021,31436;4022,62000;UP
2026-07-20 15:20:00;M5;120;34;4011,40727;4007,84000;DOWN
2026-07-20 16:30:00;M5;120;34;4013,57830;4013,94000;UP
2026-07-20 16:05:00;M5;120;21;4020,02637;4008,49000;DOWN
2026-07-20 18:05:00;M5;120;21;4018,14926;4019,45000;UP
2026-07-20 18:10:00;M5;120;34;4015,15951;4014,27000;DOWN
2026-07-20 20:05:00;M5;120;21;4016,00962;4011,73000;DOWN
2026-07-21 03:15:00;M5;120;21;4010,84634;4015,59000;UP
2026-07-21 14:05:00;M5;120;21;4060,57780;4056,22000;DOWN
2026-07-21 17:25:00;M5;120;21;4067,35318;4069,38000;UP
2026-07-21 16:25:00;M5;120;34;4051,05988;4050,98000;DOWN
2026-07-21 18:05:00;M5;120;34;4056,40980;4069,17000;UP
2026-07-21 18:05:00;M5;120;21;4073,40518;4069,17000;DOWN
2026-07-21 21:20:00;M5;120;21;4079,57212;4081,22000;UP
2026-07-21 22:05:00;M5;120;21;4084,50005;4081,39000;DOWN
2026-07-22 03:10:00;M5;120;21;4091,80514;4092,11000;UP
2026-07-22 09:50:00;M5;120;21;4116,96624;4116,43000;DOWN
2026-07-22 10:40:00;M5;120;34;4113,11188;4112,28000;DOWN
2026-07-22 12:05:00;M5;120;34;4119,58422;4120,06000;UP
2026-07-22 15:25:00;M5;120;21;4131,06113;4132,61000;UP
2026-07-22 14:05:00;M5;120;34;4124,36889;4118,70000;DOWN
2026-07-22 16:15:00;M5;120;34;4129,75697;4130,69000;UP
2026-07-22 16:05:00;M5;120;21;4135,61782;4121,09000;DOWN
2026-07-22 18:05:00;M5;120;21;4141,14751;4154,83000;UP
2026-07-22 20:35:00;M5;120;34;4140,63618;4138,94000;DOWN
2026-07-22 23:50:00;M5;120;55;4129,90960;4129,29000;DOWN
2026-07-23 10:00:00;M5;120;89;4115,96072;4115,28000;DOWN
2026-07-24 01:00:00;M5;120;21;4042,34081;4048,97000;UP
2026-07-24 05:45:00;M5;120;21;4028,54719;4026,38000;DOWN
2026-07-24 06:05:00;M5;120;21;4022,46220;4026,87000;UP
2026-07-24 10:05:00;M5;120;34;4033,63740;4045,67000;UP
2026-07-24 16:55:00;M5;120;55;4063,08303;4067,58000;UP
2026-07-24 21:25:00;M5;120;55;4055,26281;4055,26000;DOWN
